"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","Comments"
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_LMI","Lower-middle-income","","MDA","Republic of Moldova","","1510","1510","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_LMI","Lower-middle-income","","MDA","Republic of Moldova","","1550","1550","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_LMI","Lower-middle-income","","MDA","Republic of Moldova","","1710","1710","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_LMI","Lower-middle-income","","MDA","Republic of Moldova","","3330","3330","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_LMI","Lower-middle-income","","MDA","Republic of Moldova","","3600","3600","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_LMI","Lower-middle-income","","MDA","Republic of Moldova","","3630","3630","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","MNE","Montenegro","","6880","6880","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1981","1981","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","10620","10620","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1982","1982","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","11080","11080","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","11770","11770","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","12580","12580","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","24390","24390","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","25200","25200","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","27220","27220","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","30040","30040","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_HI","High-income","","NLD","Netherlands","","31020","31020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1981","1981","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","10250","10250","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1982","1982","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","10830","10830","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","11690","11690","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","12840","12840","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","27640","27640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","29550","29550","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","35640","35640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_HI","High-income","","NOR","Norway","","37130","37130","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","6080","6080","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","6740","6740","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","7300","7300","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","7990","7990","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2009","2009","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","18080","18080","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","19220","19220","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","20200","20200","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","21170","21170","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","12340","12340","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1994","1994","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","12640","12640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","13490","13490","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","14020","14020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","24660","24660","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","24670","24670","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_HI","High-income","","PRT","Portugal","","24770","24770","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","4410","4410","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","6940","6940","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","7590","7590","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","8540","8540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","9280","9280","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","10890","10890","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1993","1993","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","6340","6340","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","6660","6660","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","6780","6780","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","7260","7260","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","22720","22720","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_UMI","Upper-middle-income","","SRB","Serbia","","5360","5360","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_UMI","Upper-middle-income","","SRB","Serbia","","5760","5760","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","SRB","Serbia","","5790","5790","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","5920","5920","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","6290","6290","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1992","1992","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","6450","6450","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1986","1986","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","6650","6650","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","10950","10950","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","12070","12070","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","12920","12920","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_HI","High-income","","SVK","Slovakia","","12930","12930","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_HI","High-income","","SVN","Slovenia","","13920","13920","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","SVN","Slovenia","","14880","14880","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_HI","High-income","","SVN","Slovenia","","15730","15730","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_HI","High-income","","SVN","Slovenia","","16770","16770","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1980","1980","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","6750","6750","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1981","1981","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","7280","7280","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1982","1982","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","7770","7770","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","8170","8170","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1996","1996","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","16540","16540","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","17520","17520","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","18700","18700","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","19640","19640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_HI","High-income","","ESP","Spain","","21130","21130","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1980","1980","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","10720","10720","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1981","1981","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","11640","11640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1982","1982","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","12430","12430","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","13100","13100","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","22960","22960","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","24050","24050","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","25740","25740","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_HI","High-income","","SWE","Sweden","","27720","27720","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1981","1981","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","16550","16550","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1982","1982","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","17070","17070","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1983","1983","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","17860","17860","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1984","1984","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","19140","19140","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","30800","30800","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","31860","31860","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","32640","32640","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_HI","High-income","","CHE","Switzerland","","34790","34790","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1997","1997","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","720","720","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1998","1998","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","750","750","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1999","1999","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","780","780","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1995","1995","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","820","820","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","1890","1890","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1985","1985","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","2020","2020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1987","1987","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","2020","2020","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","2040","2040","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1986","1986","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","3310","3310","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1987","1987","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","3660","3660","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1988","1988","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","3780","3780","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1989","1989","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","3890","3890","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","4360","4360","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","9190","9190","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","10150","10150","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","11390","11390","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","12860","12860","","",""
"WHS9_93","Gross national income per capita (PPP int. $)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=94","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_LMI","Lower-middle-income","","TKM","Turkmenistan","","3570","3570","","",""
